 2021-03-11 12:02 	 LY1BWB 	 14.097089 	 -5 	 0 	 MN71 	 1 	 G0KTN 	 IO81ti 	 5748 	 309 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097083 	 -26 	 0 	 MN71 	 1 	 BA7PC 	 OL51uu 	 4060 	 111 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097094 	 -18 	 0 	 MN71 	 1 	 HB9DSE 	 JN37wb 	 5212 	 301 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097036 	 -9 	 0 	 MN71 	 1 	 G4MSA 	 IO90au 	 5741 	 308 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097086 	 -12 	 0 	 MN71 	 1 	 K1RA-PI 	 FM18cr 	 10679 	 339 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097090 	 -23 	 0 	 MN71 	 1 	 PD0OHW 	 JO33lc 	 5084 	 309 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097084 	 0 	 0 	 MN71 	 1 	 I0UVN 	 JN61nl 	 5035 	 292 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097040 	 -16 	 0 	 MN71 	 1 	 DK0ABT 	 JN49pb 	 5044 	 303 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097090 	 -4 	 0 	 MN71 	 1 	 LX1DQ 	 JN39cq 	 5237 	 305 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097085 	 -6 	 0 	 MN71 	 1 	 IW2NKE 	 JN63np 	 4950 	 295 	 2 
 2021-03-11 12:02 	 LY1BWB 	 14.097078 	 -27 	 0 	 MN71 	 1 	 GM1OXB 	 IO87lp 	 5559 	 317 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097098 	 -15 	 0 	 PM39fa 	 0.02 	 LY0NAS 	 KO24or 	 7200 	 321 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097101 	 -18 	 0 	 PM39fa 	 0.02 	 OZ5ACI 	 JO66ca 	 7772 	 327 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097099 	 -13 	 0 	 PM39fa 	 0.02 	 SV9KI 	 KM15xl 	 8539 	 305 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097096 	 -18 	 0 	 PM39fa 	 0.02 	 DK6UG 	 JN49cm 	 8462 	 324 	 2 
 2021-03-12 10:36 	 LY1BWB 	 14.097049 	 0 	 0 	 PM39fa 	 0.02 	 F62138 	 JN14an 	 9184 	 324 	 2 
